Date;Time;Well;OD;Sample;Clon;Replicate;Medium;Plasmid
10725;660;C1;0.091;CF13;wt;2;COL1;pOXA-48
10725;670;C1;0.092;CF13;wt;2;COL1;pOXA-48
10725;680;C1;0.092;CF13;wt;2;COL1;pOXA-48
10725;690;C1;0.092;CF13;wt;2;COL1;pOXA-48
10725;700;C1;0.092;CF13;wt;2;COL1;pOXA-48
10725;710;C1;0.092;CF13;wt;2;COL1;pOXA-48
10725;720;C1;0.091;CF13;wt;2;COL1;pOXA-48
10725;730;C1;0.092;CF13;wt;2;COL1;pOXA-48
10725;740;C1;0.091;CF13;wt;2;COL1;pOXA-48
10725;750;C1;0.092;CF13;wt;2;COL1;pOXA-48
10725;760;C1;0.092;CF13;wt;2;COL1;pOXA-48
10725;770;C1;0.092;CF13;wt;2;COL1;pOXA-48
10725;780;C1;0.091;CF13;wt;2;COL1;pOXA-48
10725;790;C1;0.091;CF13;wt;2;COL1;pOXA-48
10725;800;C1;0.091;CF13;wt;2;COL1;pOXA-48
10725;810;C1;0.092;CF13;wt;2;COL1;pOXA-48
10725;820;C1;0.091;CF13;wt;2;COL1;pOXA-48
10725;830;C1;0.091;CF13;wt;2;COL1;pOXA-48
10725;840;C1;0.092;CF13;wt;2;COL1;pOXA-48
10725;850;C1;0.091;CF13;wt;2;COL1;pOXA-48
10725;860;C1;0.091;CF13;wt;2;COL1;pOXA-48
10725;870;C1;0.091;CF13;wt;2;COL1;pOXA-48
10725;880;C1;0.092;CF13;wt;2;COL1;pOXA-48
10725;890;C1;0.091;CF13;wt;2;COL1;pOXA-48
10725;900;C1;0.091;CF13;wt;2;COL1;pOXA-48
10725;910;C1;0.091;CF13;wt;2;COL1;pOXA-48
10725;920;C1;0.091;CF13;wt;2;COL1;pOXA-48
10725;930;C1;0.092;CF13;wt;2;COL1;pOXA-48
10725;940;C1;0.091;CF13;wt;2;COL1;pOXA-48
10725;950;C1;0.091;CF13;wt;2;COL1;pOXA-48
10725;960;C1;0.091;CF13;wt;2;COL1;pOXA-48
10725;970;C1;0.091;CF13;wt;2;COL1;pOXA-48
10725;980;C1;0.091;CF13;wt;2;COL1;pOXA-48
10725;990;C1;0.091;CF13;wt;2;COL1;pOXA-48
10725;1000;C1;0.091;CF13;wt;2;COL1;pOXA-48
10725;1010;C1;0.091;CF13;wt;2;COL1;pOXA-48
10725;1020;C1;0.091;CF13;wt;2;COL1;pOXA-48
10725;1030;C1;0.091;CF13;wt;2;COL1;pOXA-48
10725;1040;C1;0.091;CF13;wt;2;COL1;pOXA-48
10725;1050;C1;0.091;CF13;wt;2;COL1;pOXA-48
10725;1060;C1;0.092;CF13;wt;2;COL1;pOXA-48
10725;1070;C1;0.091;CF13;wt;2;COL1;pOXA-48
10725;1080;C1;0.091;CF13;wt;2;COL1;pOXA-48
10725;1090;C1;0.091;CF13;wt;2;COL1;pOXA-48
10725;1100;C1;0.091;CF13;wt;2;COL1;pOXA-48
10725;1110;C1;0.091;CF13;wt;2;COL1;pOXA-48
10725;1120;C1;0.092;CF13;wt;2;COL1;pOXA-48
10725;1130;C1;0.091;CF13;wt;2;COL1;pOXA-48
10725;1140;C1;0.091;CF13;wt;2;COL1;pOXA-48
10725;1150;C1;0.091;CF13;wt;2;COL1;pOXA-48
10725;1160;C1;0.091;CF13;wt;2;COL1;pOXA-48
10725;1170;C1;0.091;CF13;wt;2;COL1;pOXA-48
10725;1180;C1;0.091;CF13;wt;2;COL1;pOXA-48
10725;1190;C1;0.091;CF13;wt;2;COL1;pOXA-48
10725;1200;C1;0.091;CF13;wt;2;COL1;pOXA-48
10725;1210;C1;0.091;CF13;wt;2;COL1;pOXA-48
10725;1220;C1;0.091;CF13;wt;2;COL1;pOXA-48
10725;1230;C1;0.091;CF13;wt;2;COL1;pOXA-48
10725;1240;C1;0.091;CF13;wt;2;COL1;pOXA-48
10725;1250;C1;0.091;CF13;wt;2;COL1;pOXA-48
10725;1260;C1;0.091;CF13;wt;2;COL1;pOXA-48
10725;1270;C1;0.091;CF13;wt;2;COL1;pOXA-48
10725;1280;C1;0.091;CF13;wt;2;COL1;pOXA-48
10725;1290;C1;0.091;CF13;wt;2;COL1;pOXA-48
10725;1300;C1;0.091;CF13;wt;2;COL1;pOXA-48
10725;1310;C1;0.091;CF13;wt;2;COL1;pOXA-48
10725;1320;C1;0.091;CF13;wt;2;COL1;pOXA-48
10725;1330;C1;0.091;CF13;wt;2;COL1;pOXA-48
10725;1340;C1;0.091;CF13;wt;2;COL1;pOXA-48
10725;1350;C1;0.091;CF13;wt;2;COL1;pOXA-48
10725;1360;C1;0.091;CF13;wt;2;COL1;pOXA-48
10725;1370;C1;0.091;CF13;wt;2;COL1;pOXA-48
10725;1380;C1;0.091;CF13;wt;2;COL1;pOXA-48
10725;1390;C1;0.091;CF13;wt;2;COL1;pOXA-48
10725;1400;C1;0.091;CF13;wt;2;COL1;pOXA-48
10725;1410;C1;0.091;CF13;wt;2;COL1;pOXA-48
10725;1420;C1;0.091;CF13;wt;2;COL1;pOXA-48
10725;1430;C1;0.091;CF13;wt;2;COL1;pOXA-48
10725;1440;C1;0.091;CF13;wt;2;COL1;pOXA-48
10725;0;C4;0.097;CF13;A3C(pmrB);2;LB;pOXA-48
10725;10;C4;0.097;CF13;A3C(pmrB);2;LB;pOXA-48
10725;20;C4;0.097;CF13;A3C(pmrB);2;LB;pOXA-48
10725;30;C4;0.097;CF13;A3C(pmrB);2;LB;pOXA-48
10725;40;C4;0.097;CF13;A3C(pmrB);2;LB;pOXA-48
10725;50;C4;0.098;CF13;A3C(pmrB);2;LB;pOXA-48
10725;60;C4;0.099;CF13;A3C(pmrB);2;LB;pOXA-48
10725;70;C4;0.1;CF13;A3C(pmrB);2;LB;pOXA-48
10725;80;C4;0.102;CF13;A3C(pmrB);2;LB;pOXA-48
10725;90;C4;0.104;CF13;A3C(pmrB);2;LB;pOXA-48
10725;100;C4;0.107;CF13;A3C(pmrB);2;LB;pOXA-48
10725;110;C4;0.111;CF13;A3C(pmrB);2;LB;pOXA-48
10725;120;C4;0.117;CF13;A3C(pmrB);2;LB;pOXA-48
10725;130;C4;0.125;CF13;A3C(pmrB);2;LB;pOXA-48
10725;140;C4;0.133;CF13;A3C(pmrB);2;LB;pOXA-48
10725;150;C4;0.143;CF13;A3C(pmrB);2;LB;pOXA-48
10725;160;C4;0.154;CF13;A3C(pmrB);2;LB;pOXA-48
10725;170;C4;0.168;CF13;A3C(pmrB);2;LB;pOXA-48
10725;180;C4;0.181;CF13;A3C(pmrB);2;LB;pOXA-48
10725;190;C4;0.199;CF13;A3C(pmrB);2;LB;pOXA-48
10725;200;C4;0.214;CF13;A3C(pmrB);2;LB;pOXA-48
10725;210;C4;0.225;CF13;A3C(pmrB);2;LB;pOXA-48
10725;220;C4;0.238;CF13;A3C(pmrB);2;LB;pOXA-48
10725;230;C4;0.252;CF13;A3C(pmrB);2;LB;pOXA-48
10725;240;C4;0.26;CF13;A3C(pmrB);2;LB;pOXA-48
10725;250;C4;0.269;CF13;A3C(pmrB);2;LB;pOXA-48
10725;260;C4;0.277;CF13;A3C(pmrB);2;LB;pOXA-48
10725;270;C4;0.285;CF13;A3C(pmrB);2;LB;pOXA-48
10725;280;C4;0.29;CF13;A3C(pmrB);2;LB;pOXA-48
10725;290;C4;0.297;CF13;A3C(pmrB);2;LB;pOXA-48
10725;300;C4;0.303;CF13;A3C(pmrB);2;LB;pOXA-48
10725;310;C4;0.307;CF13;A3C(pmrB);2;LB;pOXA-48
10725;320;C4;0.313;CF13;A3C(pmrB);2;LB;pOXA-48
10725;330;C4;0.317;CF13;A3C(pmrB);2;LB;pOXA-48
10725;340;C4;0.32;CF13;A3C(pmrB);2;LB;pOXA-48
10725;350;C4;0.324;CF13;A3C(pmrB);2;LB;pOXA-48
10725;360;C4;0.324;CF13;A3C(pmrB);2;LB;pOXA-48
10725;370;C4;0.325;CF13;A3C(pmrB);2;LB;pOXA-48
10725;380;C4;0.326;CF13;A3C(pmrB);2;LB;pOXA-48
10725;390;C4;0.326;CF13;A3C(pmrB);2;LB;pOXA-48
10725;400;C4;0.326;CF13;A3C(pmrB);2;LB;pOXA-48
10725;410;C4;0.328;CF13;A3C(pmrB);2;LB;pOXA-48
10725;420;C4;0.331;CF13;A3C(pmrB);2;LB;pOXA-48
10725;430;C4;0.332;CF13;A3C(pmrB);2;LB;pOXA-48
10725;440;C4;0.332;CF13;A3C(pmrB);2;LB;pOXA-48
10725;450;C4;0.331;CF13;A3C(pmrB);2;LB;pOXA-48
10725;460;C4;0.331;CF13;A3C(pmrB);2;LB;pOXA-48
10725;470;C4;0.329;CF13;A3C(pmrB);2;LB;pOXA-48
10725;480;C4;0.328;CF13;A3C(pmrB);2;LB;pOXA-48
10725;490;C4;0.332;CF13;A3C(pmrB);2;LB;pOXA-48
10725;500;C4;0.332;CF13;A3C(pmrB);2;LB;pOXA-48
10725;510;C4;0.335;CF13;A3C(pmrB);2;LB;pOXA-48
10725;520;C4;0.335;CF13;A3C(pmrB);2;LB;pOXA-48
10725;530;C4;0.337;CF13;A3C(pmrB);2;LB;pOXA-48
10725;540;C4;0.337;CF13;A3C(pmrB);2;LB;pOXA-48
10725;550;C4;0.34;CF13;A3C(pmrB);2;LB;pOXA-48
10725;560;C4;0.343;CF13;A3C(pmrB);2;LB;pOXA-48
10725;570;C4;0.347;CF13;A3C(pmrB);2;LB;pOXA-48
10725;580;C4;0.35;CF13;A3C(pmrB);2;LB;pOXA-48
10725;590;C4;0.351;CF13;A3C(pmrB);2;LB;pOXA-48
10725;600;C4;0.35;CF13;A3C(pmrB);2;LB;pOXA-48
10725;610;C4;0.352;CF13;A3C(pmrB);2;LB;pOXA-48
10725;620;C4;0.357;CF13;A3C(pmrB);2;LB;pOXA-48
10725;630;C4;0.359;CF13;A3C(pmrB);2;LB;pOXA-48
10725;640;C4;0.362;CF13;A3C(pmrB);2;LB;pOXA-48
10725;650;C4;0.364;CF13;A3C(pmrB);2;LB;pOXA-48
10725;660;C4;0.366;CF13;A3C(pmrB);2;LB;pOXA-48
10725;670;C4;0.365;CF13;A3C(pmrB);2;LB;pOXA-48
10725;680;C4;0.366;CF13;A3C(pmrB);2;LB;pOXA-48
10725;690;C4;0.367;CF13;A3C(pmrB);2;LB;pOXA-48
10725;700;C4;0.368;CF13;A3C(pmrB);2;LB;pOXA-48
10725;710;C4;0.37;CF13;A3C(pmrB);2;LB;pOXA-48
10725;720;C4;0.373;CF13;A3C(pmrB);2;LB;pOXA-48
10725;730;C4;0.374;CF13;A3C(pmrB);2;LB;pOXA-48
10725;740;C4;0.379;CF13;A3C(pmrB);2;LB;pOXA-48
10725;750;C4;0.378;CF13;A3C(pmrB);2;LB;pOXA-48
10725;760;C4;0.379;CF13;A3C(pmrB);2;LB;pOXA-48
10725;770;C4;0.38;CF13;A3C(pmrB);2;LB;pOXA-48
10725;780;C4;0.382;CF13;A3C(pmrB);2;LB;pOXA-48
10725;790;C4;0.386;CF13;A3C(pmrB);2;LB;pOXA-48
10725;800;C4;0.389;CF13;A3C(pmrB);2;LB;pOXA-48
10725;810;C4;0.395;CF13;A3C(pmrB);2;LB;pOXA-48
10725;820;C4;0.401;CF13;A3C(pmrB);2;LB;pOXA-48
10725;830;C4;0.405;CF13;A3C(pmrB);2;LB;pOXA-48
10725;840;C4;0.412;CF13;A3C(pmrB);2;LB;pOXA-48
10725;850;C4;0.413;CF13;A3C(pmrB);2;LB;pOXA-48
10725;860;C4;0.417;CF13;A3C(pmrB);2;LB;pOXA-48
10725;870;C4;0.42;CF13;A3C(pmrB);2;LB;pOXA-48
10725;880;C4;0.424;CF13;A3C(pmrB);2;LB;pOXA-48
10725;890;C4;0.426;CF13;A3C(pmrB);2;LB;pOXA-48
10725;900;C4;0.433;CF13;A3C(pmrB);2;LB;pOXA-48
10725;910;C4;0.437;CF13;A3C(pmrB);2;LB;pOXA-48
10725;920;C4;0.439;CF13;A3C(pmrB);2;LB;pOXA-48
10725;930;C4;0.443;CF13;A3C(pmrB);2;LB;pOXA-48
10725;940;C4;0.447;CF13;A3C(pmrB);2;LB;pOXA-48
10725;950;C4;0.449;CF13;A3C(pmrB);2;LB;pOXA-48
10725;960;C4;0.453;CF13;A3C(pmrB);2;LB;pOXA-48
10725;970;C4;0.455;CF13;A3C(pmrB);2;LB;pOXA-48
10725;980;C4;0.459;CF13;A3C(pmrB);2;LB;pOXA-48
10725;990;C4;0.463;CF13;A3C(pmrB);2;LB;pOXA-48
10725;1000;C4;0.465;CF13;A3C(pmrB);2;LB;pOXA-48
10725;1010;C4;0.468;CF13;A3C(pmrB);2;LB;pOXA-48
10725;1020;C4;0.473;CF13;A3C(pmrB);2;LB;pOXA-48
10725;1030;C4;0.474;CF13;A3C(pmrB);2;LB;pOXA-48
10725;1040;C4;0.479;CF13;A3C(pmrB);2;LB;pOXA-48
10725;1050;C4;0.481;CF13;A3C(pmrB);2;LB;pOXA-48
10725;1060;C4;0.482;CF13;A3C(pmrB);2;LB;pOXA-48
10725;1070;C4;0.483;CF13;A3C(pmrB);2;LB;pOXA-48
10725;1080;C4;0.483;CF13;A3C(pmrB);2;LB;pOXA-48
10725;1090;C4;0.486;CF13;A3C(pmrB);2;LB;pOXA-48
10725;1100;C4;0.487;CF13;A3C(pmrB);2;LB;pOXA-48
10725;1110;C4;0.49;CF13;A3C(pmrB);2;LB;pOXA-48
10725;1120;C4;0.489;CF13;A3C(pmrB);2;LB;pOXA-48
10725;1130;C4;0.489;CF13;A3C(pmrB);2;LB;pOXA-48
10725;1140;C4;0.492;CF13;A3C(pmrB);2;LB;pOXA-48
10725;1150;C4;0.495;CF13;A3C(pmrB);2;LB;pOXA-48
10725;1160;C4;0.497;CF13;A3C(pmrB);2;LB;pOXA-48
10725;1170;C4;0.496;CF13;A3C(pmrB);2;LB;pOXA-48
10725;1180;C4;0.498;CF13;A3C(pmrB);2;LB;pOXA-48
10725;1190;C4;0.499;CF13;A3C(pmrB);2;LB;pOXA-48
10725;1200;C4;0.499;CF13;A3C(pmrB);2;LB;pOXA-48
10725;1210;C4;0.501;CF13;A3C(pmrB);2;LB;pOXA-48
10725;1220;C4;0.501;CF13;A3C(pmrB);2;LB;pOXA-48
10725;1230;C4;0.502;CF13;A3C(pmrB);2;LB;pOXA-48
10725;1240;C4;0.502;CF13;A3C(pmrB);2;LB;pOXA-48
10725;1250;C4;0.502;CF13;A3C(pmrB);2;LB;pOXA-48
10725;1260;C4;0.504;CF13;A3C(pmrB);2;LB;pOXA-48
10725;1270;C4;0.507;CF13;A3C(pmrB);2;LB;pOXA-48
10725;1280;C4;0.505;CF13;A3C(pmrB);2;LB;pOXA-48
10725;1290;C4;0.506;CF13;A3C(pmrB);2;LB;pOXA-48
10725;1300;C4;0.508;CF13;A3C(pmrB);2;LB;pOXA-48
10725;1310;C4;0.509;CF13;A3C(pmrB);2;LB;pOXA-48
10725;1320;C4;0.509;CF13;A3C(pmrB);2;LB;pOXA-48
10725;1330;C4;0.509;CF13;A3C(pmrB);2;LB;pOXA-48
10725;1340;C4;0.51;CF13;A3C(pmrB);2;LB;pOXA-48
10725;1350;C4;0.513;CF13;A3C(pmrB);2;LB;pOXA-48
10725;1360;C4;0.513;CF13;A3C(pmrB);2;LB;pOXA-48
10725;1370;C4;0.512;CF13;A3C(pmrB);2;LB;pOXA-48
10725;1380;C4;0.514;CF13;A3C(pmrB);2;LB;pOXA-48
10725;1390;C4;0.514;CF13;A3C(pmrB);2;LB;pOXA-48
10725;1400;C4;0.516;CF13;A3C(pmrB);2;LB;pOXA-48
10725;1410;C4;0.515;CF13;A3C(pmrB);2;LB;pOXA-48
10725;1420;C4;0.515;CF13;A3C(pmrB);2;LB;pOXA-48
10725;1430;C4;0.515;CF13;A3C(pmrB);2;LB;pOXA-48
10725;1440;C4;0.516;CF13;A3C(pmrB);2;LB;pOXA-48
10725;0;C4;0.094;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;10;C4;0.094;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;20;C4;0.094;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;30;C4;0.094;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;40;C4;0.094;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;50;C4;0.095;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;60;C4;0.096;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;70;C4;0.098;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;80;C4;0.099;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;90;C4;0.102;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;100;C4;0.104;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;110;C4;0.108;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;120;C4;0.113;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;130;C4;0.121;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;140;C4;0.13;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;150;C4;0.138;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;160;C4;0.15;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;170;C4;0.161;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;180;C4;0.177;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;190;C4;0.191;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;200;C4;0.206;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;210;C4;0.221;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;220;C4;0.235;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;230;C4;0.247;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;240;C4;0.258;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;250;C4;0.268;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;260;C4;0.276;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;270;C4;0.284;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;280;C4;0.291;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;290;C4;0.3;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;300;C4;0.307;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;310;C4;0.315;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;320;C4;0.322;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;330;C4;0.325;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;340;C4;0.33;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;350;C4;0.333;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;360;C4;0.336;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;370;C4;0.337;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;380;C4;0.34;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;390;C4;0.34;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;400;C4;0.343;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;410;C4;0.345;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;420;C4;0.348;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;430;C4;0.349;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;440;C4;0.352;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;450;C4;0.353;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;460;C4;0.355;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;470;C4;0.358;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;480;C4;0.36;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;490;C4;0.363;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;500;C4;0.365;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;510;C4;0.368;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;520;C4;0.369;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;530;C4;0.371;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;540;C4;0.372;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;550;C4;0.376;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;560;C4;0.377;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;570;C4;0.381;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;580;C4;0.383;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;590;C4;0.385;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;600;C4;0.389;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;610;C4;0.39;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;620;C4;0.392;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;630;C4;0.393;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;640;C4;0.397;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;650;C4;0.4;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;660;C4;0.401;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;670;C4;0.401;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;680;C4;0.405;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;690;C4;0.406;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;700;C4;0.409;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;710;C4;0.413;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;720;C4;0.414;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;730;C4;0.418;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;740;C4;0.421;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;750;C4;0.424;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;760;C4;0.425;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;770;C4;0.428;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;780;C4;0.428;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;790;C4;0.43;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;800;C4;0.436;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;810;C4;0.439;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;820;C4;0.442;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;830;C4;0.446;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;840;C4;0.45;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;850;C4;0.453;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;860;C4;0.456;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;870;C4;0.463;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;880;C4;0.468;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;890;C4;0.471;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;900;C4;0.476;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;910;C4;0.479;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;920;C4;0.483;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;930;C4;0.489;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;940;C4;0.491;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;950;C4;0.494;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;960;C4;0.498;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;970;C4;0.5;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;980;C4;0.503;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;990;C4;0.506;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;1000;C4;0.511;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;1010;C4;0.514;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;1020;C4;0.516;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;1030;C4;0.518;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;1040;C4;0.521;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;1050;C4;0.522;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;1060;C4;0.524;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;1070;C4;0.526;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;1080;C4;0.528;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;1090;C4;0.532;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;1100;C4;0.532;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;1110;C4;0.533;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;1120;C4;0.535;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;1130;C4;0.537;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;1140;C4;0.538;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;1150;C4;0.539;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;1160;C4;0.541;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;1170;C4;0.543;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;1180;C4;0.544;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;1190;C4;0.545;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;1200;C4;0.545;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;1210;C4;0.547;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;1220;C4;0.548;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;1230;C4;0.548;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;1240;C4;0.55;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;1250;C4;0.55;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;1260;C4;0.55;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;1270;C4;0.551;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;1280;C4;0.552;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;1290;C4;0.552;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;1300;C4;0.554;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;1310;C4;0.555;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;1320;C4;0.555;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;1330;C4;0.556;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;1340;C4;0.555;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;1350;C4;0.556;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;1360;C4;0.557;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;1370;C4;0.557;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;1380;C4;0.559;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;1390;C4;0.559;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;1400;C4;0.56;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;1410;C4;0.561;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;1420;C4;0.561;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;1430;C4;0.562;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;1440;C4;0.562;CF13;A3C(pmrB);2;COL1;pOXA-48
10725;0;C8;0.097;CF13;A7C(pmrA);2;LB;pOXA-48
10725;10;C8;0.097;CF13;A7C(pmrA);2;LB;pOXA-48
10725;20;C8;0.097;CF13;A7C(pmrA);2;LB;pOXA-48
10725;30;C8;0.097;CF13;A7C(pmrA);2;LB;pOXA-48
10725;40;C8;0.098;CF13;A7C(pmrA);2;LB;pOXA-48
10725;50;C8;0.099;CF13;A7C(pmrA);2;LB;pOXA-48
10725;60;C8;0.1;CF13;A7C(pmrA);2;LB;pOXA-48
10725;70;C8;0.101;CF13;A7C(pmrA);2;LB;pOXA-48
10725;80;C8;0.104;CF13;A7C(pmrA);2;LB;pOXA-48
10725;90;C8;0.107;CF13;A7C(pmrA);2;LB;pOXA-48
10725;100;C8;0.112;CF13;A7C(pmrA);2;LB;pOXA-48
